rlevel,topk,place_low_min,place_high_max,pop_min,pop_max,diff_pop_min,bets,win_roi,win_hit,place_roi,place_hit,umaren_box_bets,umaren_box_roi,umaren_box_races,umaren_axis1_bets,umaren_axis1_roi,umaren_axis1_races
4,4,1.9,3.0,2,7,1,20,67.5,0.1,71.0,0.3,1,0.0,1,1,0.0,1
4,4,1.9,3.0,3,7,0,27,150.37037037037038,0.2222222222222222,75.92592592592592,0.3333333333333333,1,0.0,1,1,0.0,1
4,4,1.9,3.0,3,7,1,18,75.0,0.1111111111111111,63.888888888888886,0.2777777777777778,1,0.0,1,1,0.0,1
4,4,1.9,3.0,3,8,0,27,150.37037037037038,0.2222222222222222,75.92592592592592,0.3333333333333333,1,0.0,1,1,0.0,1
4,4,1.9,3.0,3,8,1,18,75.0,0.1111111111111111,63.888888888888886,0.2777777777777778,1,0.0,1,1,0.0,1
4,4,2.0,3.0,2,6,0,20,154.0,0.2,82.5,0.35,0,,0,0,,0
4,4,2.0,3.0,2,6,1,14,96.42857142857143,0.14285714285714285,85.0,0.35714285714285715,0,,0,0,,0
4,4,2.0,3.0,2,7,0,20,154.0,0.2,82.5,0.35,0,,0,0,,0
4,4,2.0,3.0,2,7,1,14,96.42857142857143,0.14285714285714285,85.0,0.35714285714285715,0,,0,0,,0
4,4,2.0,3.0,3,7,0,18,171.11111111111111,0.2222222222222222,76.66666666666667,0.3333333333333333,0,,0,0,,0
4,4,2.0,3.0,3,7,1,13,103.84615384615385,0.15384615384615385,70.76923076923077,0.3076923076923077,0,,0,0,,0
4,4,2.0,3.0,3,8,0,18,171.11111111111111,0.2222222222222222,76.66666666666667,0.3333333333333333,0,,0,0,,0
4,4,2.0,3.0,3,8,1,13,103.84615384615385,0.15384615384615385,70.76923076923077,0.3076923076923077,0,,0,0,,0
4,4,2.1,3.0,2,6,0,7,247.14285714285717,0.2857142857142857,97.14285714285714,0.42857142857142855,0,,0,0,,0
4,4,2.1,3.0,2,6,1,3,0.0,0.0,73.33333333333333,0.3333333333333333,0,,0,0,,0
4,4,2.1,3.0,2,7,0,7,247.14285714285717,0.2857142857142857,97.14285714285714,0.42857142857142855,0,,0,0,,0
4,4,2.1,3.0,2,7,1,3,0.0,0.0,73.33333333333333,0.3333333333333333,0,,0,0,,0
4,4,2.1,3.0,3,7,0,7,247.14285714285717,0.2857142857142857,97.14285714285714,0.42857142857142855,0,,0,0,,0
4,4,2.1,3.0,3,7,1,3,0.0,0.0,73.33333333333333,0.3333333333333333,0,,0,0,,0
4,4,2.1,3.0,3,8,0,7,247.14285714285717,0.2857142857142857,97.14285714285714,0.42857142857142855,0,,0,0,,0
4,4,2.1,3.0,3,8,1,3,0.0,0.0,73.33333333333333,0.3333333333333333,0,,0,0,,0
4,4,2.2,3.0,2,6,0,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,2,6,1,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,2,7,0,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,2,7,1,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,3,7,0,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,3,7,1,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,3,8,0,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
4,4,2.2,3.0,3,8,1,1,0.0,0.0,220.00000000000003,1.0,0,,0,0,,0
5,2,1.4,3.0,2,6,0,44,116.13636363636364,0.18181818181818182,105.0,0.5227272727272727,2,1040.0,2,2,1040.0,2
5,2,1.4,3.0,2,6,1,19,148.42105263157893,0.21052631578947367,123.15789473684211,0.5789473684210527,0,,0,0,,0
5,2,1.4,3.0,2,7,0,44,116.13636363636364,0.18181818181818182,105.0,0.5227272727272727,2,1040.0,2,2,1040.0,2
5,2,1.4,3.0,2,7,1,19,148.42105263157893,0.21052631578947367,123.15789473684211,0.5789473684210527,0,,0,0,,0
5,2,1.4,3.0,3,7,0,29,128.6206896551724,0.1724137931034483,111.03448275862068,0.5172413793103449,2,1040.0,2,2,1040.0,2
5,2,1.4,3.0,3,7,1,17,165.8823529411765,0.23529411764705882,125.88235294117646,0.5882352941176471,0,,0,0,,0
5,2,1.4,3.0,3,8,0,29,128.6206896551724,0.1724137931034483,111.03448275862068,0.5172413793103449,2,1040.0,2,2,1040.0,2
5,2,1.4,3.0,3,8,1,17,165.8823529411765,0.23529411764705882,125.88235294117646,0.5882352941176471,0,,0,0,,0
5,2,1.5,3.0,2,6,0,40,119.24999999999999,0.175,103.0,0.5,2,1040.0,2,2,1040.0,2
5,2,1.5,3.0,2,6,1,19,148.42105263157893,0.21052631578947367,123.15789473684211,0.5789473684210527,0,,0,0,,0
5,2,1.5,3.0,2,7,0,40,119.24999999999999,0.175,103.0,0.5,2,1040.0,2,2,1040.0,2
5,2,1.5,3.0,2,7,1,19,148.42105263157893,0.21052631578947367,123.15789473684211,0.5789473684210527,0,,0,0,,0
5,2,1.5,3.0,3,7,0,28,133.2142857142857,0.17857142857142858,107.5,0.5,2,1040.0,2,2,1040.0,2
5,2,1.5,3.0,3,7,1,17,165.8823529411765,0.23529411764705882,125.88235294117646,0.5882352941176471,0,,0,0,,0
5,2,1.5,3.0,3,8,0,28,133.2142857142857,0.17857142857142858,107.5,0.5,2,1040.0,2,2,1040.0,2
5,2,1.5,3.0,3,8,1,17,165.8823529411765,0.23529411764705882,125.88235294117646,0.5882352941176471,0,,0,0,,0
5,2,1.6,3.0,2,6,0,34,106.17647058823529,0.14705882352941177,106.47058823529412,0.5,2,1040.0,2,2,1040.0,2
5,2,1.6,3.0,2,6,1,17,124.11764705882354,0.17647058823529413,128.82352941176472,0.5882352941176471,0,,0,0,,0
5,2,1.6,3.0,2,7,0,34,106.17647058823529,0.14705882352941177,106.47058823529412,0.5,2,1040.0,2,2,1040.0,2
5,2,1.6,3.0,2,7,1,17,124.11764705882354,0.17647058823529413,128.82352941176472,0.5882352941176471,0,,0,0,,0
5,2,1.6,3.0,3,7,0,25,120.8,0.16,114.39999999999999,0.52,2,1040.0,2,2,1040.0,2
5,2,1.6,3.0,3,7,1,16,131.875,0.1875,124.37499999999999,0.5625,0,,0,0,,0
5,2,1.6,3.0,3,8,0,25,120.8,0.16,114.39999999999999,0.52,2,1040.0,2,2,1040.0,2
5,2,1.6,3.0,3,8,1,16,131.875,0.1875,124.37499999999999,0.5625,0,,0,0,,0
5,2,1.7,3.0,2,6,0,30,120.33333333333334,0.16666666666666666,114.99999999999999,0.5333333333333333,2,1040.0,2,2,1040.0,2
5,2,1.7,3.0,2,6,1,16,131.875,0.1875,136.875,0.625,0,,0,0,,0
5,2,1.7,3.0,2,7,0,30,120.33333333333334,0.16666666666666666,114.99999999999999,0.5333333333333333,2,1040.0,2,2,1040.0,2
5,2,1.7,3.0,2,7,1,16,131.875,0.1875,136.875,0.625,0,,0,0,,0
5,2,1.7,3.0,3,7,0,24,125.83333333333333,0.16666666666666666,119.16666666666667,0.5416666666666666,2,1040.0,2,2,1040.0,2
5,2,1.7,3.0,3,7,1,15,140.66666666666669,0.2,132.66666666666666,0.6,0,,0,0,,0
5,2,1.7,3.0,3,8,0,24,125.83333333333333,0.16666666666666666,119.16666666666667,0.5416666666666666,2,1040.0,2,2,1040.0,2
5,2,1.7,3.0,3,8,1,15,140.66666666666669,0.2,132.66666666666666,0.6,0,,0,0,,0
5,2,1.8,3.0,2,6,0,25,144.4,0.2,110.4,0.52,2,1040.0,2,2,1040.0,2
5,2,1.8,3.0,2,6,1,13,162.30769230769232,0.23076923076923078,130.76923076923077,0.6153846153846154,0,,0,0,,0
5,2,1.8,3.0,2,7,0,25,144.4,0.2,110.4,0.52,2,1040.0,2,2,1040.0,2
5,2,1.8,3.0,2,7,1,13,162.30769230769232,0.23076923076923078,130.76923076923077,0.6153846153846154,0,,0,0,,0
5,2,1.8,3.0,3,7,0,20,151.0,0.2,118.5,0.55,2,1040.0,2,2,1040.0,2
5,2,1.8,3.0,3,7,1,12,175.83333333333334,0.25,125.0,0.5833333333333334,0,,0,0,,0
5,2,1.8,3.0,3,8,0,20,151.0,0.2,118.5,0.55,2,1040.0,2,2,1040.0,2
5,2,1.8,3.0,3,8,1,12,175.83333333333334,0.25,125.0,0.5833333333333334,0,,0,0,,0
5,2,1.9,3.0,2,6,0,16,101.25,0.125,96.875,0.4375,0,,0,0,,0
5,2,1.9,3.0,2,6,1,8,88.75,0.125,110.00000000000001,0.5,0,,0,0,,0
5,2,1.9,3.0,2,7,0,16,101.25,0.125,96.875,0.4375,0,,0,0,,0
5,2,1.9,3.0,2,7,1,8,88.75,0.125,110.00000000000001,0.5,0,,0,0,,0
5,2,1.9,3.0,3,7,0,14,115.71428571428572,0.14285714285714285,110.71428571428572,0.5,0,,0,0,,0
5,2,1.9,3.0,3,7,1,8,88.75,0.125,110.00000000000001,0.5,0,,0,0,,0
5,2,1.9,3.0,3,8,0,14,115.71428571428572,0.14285714285714285,110.71428571428572,0.5,0,,0,0,,0
5,2,1.9,3.0,3,8,1,8,88.75,0.125,110.00000000000001,0.5,0,,0,0,,0
5,2,2.0,3.0,2,6,0,11,147.27272727272725,0.18181818181818182,106.36363636363637,0.45454545454545453,0,,0,0,,0
5,2,2.0,3.0,2,6,1,6,118.33333333333333,0.16666666666666666,114.99999999999999,0.5,0,,0,0,,0
5,2,2.0,3.0,2,7,0,11,147.27272727272725,0.18181818181818182,106.36363636363637,0.45454545454545453,0,,0,0,,0
5,2,2.0,3.0,2,7,1,6,118.33333333333333,0.16666666666666666,114.99999999999999,0.5,0,,0,0,,0
5,2,2.0,3.0,3,7,0,10,162.0,0.2,117.0,0.5,0,,0,0,,0
5,2,2.0,3.0,3,7,1,6,118.33333333333333,0.16666666666666666,114.99999999999999,0.5,0,,0,0,,0
5,2,2.0,3.0,3,8,0,10,162.0,0.2,117.0,0.5,0,,0,0,,0
5,2,2.0,3.0,3,8,1,6,118.33333333333333,0.16666666666666666,114.99999999999999,0.5,0,,0,0,,0
5,2,2.1,3.0,2,6,0,5,324.0,0.4,140.0,0.6,0,,0,0,,0
5,2,2.1,3.0,2,6,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,2,2.1,3.0,2,7,0,5,324.0,0.4,140.0,0.6,0,,0,0,,0
5,2,2.1,3.0,2,7,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,2,2.1,3.0,3,7,0,4,405.0,0.5,175.0,0.75,0,,0,0,,0
5,2,2.1,3.0,3,7,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,2,2.1,3.0,3,8,0,4,405.0,0.5,175.0,0.75,0,,0,0,,0
5,2,2.1,3.0,3,8,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,2,2.2,3.0,2,6,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,2,6,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,2,7,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,2,7,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,3,7,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,3,7,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,3,8,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,2,2.2,3.0,3,8,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,1.4,3.0,2,6,0,49,117.75510204081631,0.1836734693877551,106.93877551020408,0.5306122448979592,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.4,3.0,2,6,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,3,1.4,3.0,2,7,0,49,117.75510204081631,0.1836734693877551,106.93877551020408,0.5306122448979592,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.4,3.0,2,7,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,3,1.4,3.0,3,7,0,34,129.11764705882354,0.17647058823529413,112.94117647058823,0.5294117647058824,2,1040.0,2,2,1040.0,2
5,3,1.4,3.0,3,7,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,3,1.4,3.0,3,8,0,34,129.11764705882354,0.17647058823529413,112.94117647058823,0.5294117647058824,2,1040.0,2,2,1040.0,2
5,3,1.4,3.0,3,8,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,3,1.5,3.0,2,6,0,45,120.66666666666667,0.17777777777777778,105.33333333333333,0.5111111111111111,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.5,3.0,2,6,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,3,1.5,3.0,2,7,0,45,120.66666666666667,0.17777777777777778,105.33333333333333,0.5111111111111111,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.5,3.0,2,7,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,3,1.5,3.0,3,7,0,33,133.03030303030303,0.18181818181818182,110.00000000000001,0.5151515151515151,2,1040.0,2,2,1040.0,2
5,3,1.5,3.0,3,7,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,3,1.5,3.0,3,8,0,33,133.03030303030303,0.18181818181818182,110.00000000000001,0.5151515151515151,2,1040.0,2,2,1040.0,2
5,3,1.5,3.0,3,8,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,3,1.6,3.0,2,6,0,39,109.4871794871795,0.15384615384615385,108.71794871794872,0.5128205128205128,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.6,3.0,2,6,1,18,117.22222222222223,0.16666666666666666,133.33333333333331,0.6111111111111112,0,,0,0,,0
5,3,1.6,3.0,2,7,0,39,109.4871794871795,0.15384615384615385,108.71794871794872,0.5128205128205128,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.6,3.0,2,7,1,18,117.22222222222223,0.16666666666666666,133.33333333333331,0.6111111111111112,0,,0,0,,0
5,3,1.6,3.0,3,7,0,30,122.66666666666666,0.16666666666666666,115.99999999999999,0.5333333333333333,2,1040.0,2,2,1040.0,2
5,3,1.6,3.0,3,7,1,17,124.11764705882354,0.17647058823529413,129.41176470588235,0.5882352941176471,0,,0,0,,0
5,3,1.6,3.0,3,8,0,30,122.66666666666666,0.16666666666666666,115.99999999999999,0.5333333333333333,2,1040.0,2,2,1040.0,2
5,3,1.6,3.0,3,8,1,17,124.11764705882354,0.17647058823529413,129.41176470588235,0.5882352941176471,0,,0,0,,0
5,3,1.7,3.0,2,6,0,35,122.0,0.17142857142857143,116.28571428571428,0.5428571428571428,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.7,3.0,2,6,1,17,124.11764705882354,0.17647058823529413,141.1764705882353,0.6470588235294118,0,,0,0,,0
5,3,1.7,3.0,2,7,0,35,122.0,0.17142857142857143,116.28571428571428,0.5428571428571428,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.7,3.0,2,7,1,17,124.11764705882354,0.17647058823529413,141.1764705882353,0.6470588235294118,0,,0,0,,0
5,3,1.7,3.0,3,7,0,29,126.89655172413794,0.1724137931034483,120.0,0.5517241379310345,2,1040.0,2,2,1040.0,2
5,3,1.7,3.0,3,7,1,16,131.875,0.1875,137.5,0.625,0,,0,0,,0
5,3,1.7,3.0,3,8,0,29,126.89655172413794,0.1724137931034483,120.0,0.5517241379310345,2,1040.0,2,2,1040.0,2
5,3,1.7,3.0,3,8,1,16,131.875,0.1875,137.5,0.625,0,,0,0,,0
5,3,1.8,3.0,2,6,0,28,128.92857142857144,0.17857142857142858,114.28571428571428,0.5357142857142857,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.8,3.0,2,6,1,14,150.71428571428572,0.21428571428571427,136.42857142857144,0.6428571428571429,0,,0,0,,0
5,3,1.8,3.0,2,7,0,28,128.92857142857144,0.17857142857142858,114.28571428571428,0.5357142857142857,3,693.3333333333334,3,3,693.3333333333334,3
5,3,1.8,3.0,2,7,1,14,150.71428571428572,0.21428571428571427,136.42857142857144,0.6428571428571429,0,,0,0,,0
5,3,1.8,3.0,3,7,0,23,131.30434782608694,0.17391304347826086,122.17391304347827,0.5652173913043478,2,1040.0,2,2,1040.0,2
5,3,1.8,3.0,3,7,1,13,162.30769230769232,0.23076923076923078,131.53846153846155,0.6153846153846154,0,,0,0,,0
5,3,1.8,3.0,3,8,0,23,131.30434782608694,0.17391304347826086,122.17391304347827,0.5652173913043478,2,1040.0,2,2,1040.0,2
5,3,1.8,3.0,3,8,1,13,162.30769230769232,0.23076923076923078,131.53846153846155,0.6153846153846154,0,,0,0,,0
5,3,1.9,3.0,2,6,0,19,85.26315789473684,0.10526315789473684,104.73684210526315,0.47368421052631576,1,0.0,1,1,0.0,1
5,3,1.9,3.0,2,6,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,3,1.9,3.0,2,7,0,19,85.26315789473684,0.10526315789473684,104.73684210526315,0.47368421052631576,1,0.0,1,1,0.0,1
5,3,1.9,3.0,2,7,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,3,1.9,3.0,3,7,0,17,95.29411764705881,0.11764705882352941,117.05882352941177,0.5294117647058824,0,,0,0,,0
5,3,1.9,3.0,3,7,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,3,1.9,3.0,3,8,0,17,95.29411764705881,0.11764705882352941,117.05882352941177,0.5294117647058824,0,,0,0,,0
5,3,1.9,3.0,3,8,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,3,2.0,3.0,2,6,0,14,115.71428571428572,0.14285714285714285,114.99999999999999,0.5,1,0.0,1,1,0.0,1
5,3,2.0,3.0,2,6,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,3,2.0,3.0,2,7,0,14,115.71428571428572,0.14285714285714285,114.99999999999999,0.5,1,0.0,1,1,0.0,1
5,3,2.0,3.0,2,7,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,3,2.0,3.0,3,7,0,13,124.61538461538461,0.15384615384615385,123.84615384615385,0.5384615384615384,0,,0,0,,0
5,3,2.0,3.0,3,7,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,3,2.0,3.0,3,8,0,13,124.61538461538461,0.15384615384615385,123.84615384615385,0.5384615384615384,0,,0,0,,0
5,3,2.0,3.0,3,8,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,3,2.1,3.0,2,6,0,5,324.0,0.4,140.0,0.6,0,,0,0,,0
5,3,2.1,3.0,2,6,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,3,2.1,3.0,2,7,0,5,324.0,0.4,140.0,0.6,0,,0,0,,0
5,3,2.1,3.0,2,7,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,3,2.1,3.0,3,7,0,4,405.0,0.5,175.0,0.75,0,,0,0,,0
5,3,2.1,3.0,3,7,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,3,2.1,3.0,3,8,0,4,405.0,0.5,175.0,0.75,0,,0,0,,0
5,3,2.1,3.0,3,8,1,2,355.0,0.5,110.00000000000001,0.5,0,,0,0,,0
5,3,2.2,3.0,2,6,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,2,6,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,2,7,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,2,7,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,3,7,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,3,7,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,3,8,0,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,3,2.2,3.0,3,8,1,1,0.0,0.0,0.0,0.0,0,,0,0,,0
5,4,1.4,3.0,2,6,0,50,132.0,0.2,109.80000000000001,0.54,4,520.0,4,4,520.0,4
5,4,1.4,3.0,2,6,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,4,1.4,3.0,2,7,0,50,132.0,0.2,109.80000000000001,0.54,4,520.0,4,4,520.0,4
5,4,1.4,3.0,2,7,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,4,1.4,3.0,3,7,0,35,149.14285714285714,0.2,116.85714285714286,0.5428571428571428,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.4,3.0,3,7,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,4,1.4,3.0,3,8,0,35,149.14285714285714,0.2,116.85714285714286,0.5428571428571428,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.4,3.0,3,8,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,4,1.5,3.0,2,6,0,46,136.08695652173913,0.1956521739130435,108.47826086956522,0.5217391304347826,4,520.0,4,4,520.0,4
5,4,1.5,3.0,2,6,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,4,1.5,3.0,2,7,0,46,136.08695652173913,0.1956521739130435,108.47826086956522,0.5217391304347826,4,520.0,4,4,520.0,4
5,4,1.5,3.0,2,7,1,20,141.0,0.2,127.49999999999999,0.6,0,,0,0,,0
5,4,1.5,3.0,3,7,0,34,153.52941176470588,0.20588235294117646,114.11764705882352,0.5294117647058824,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.5,3.0,3,7,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,4,1.5,3.0,3,8,0,34,153.52941176470588,0.20588235294117646,114.11764705882352,0.5294117647058824,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.5,3.0,3,8,1,18,156.66666666666666,0.2222222222222222,130.55555555555557,0.6111111111111112,0,,0,0,,0
5,4,1.6,3.0,2,6,0,40,127.49999999999999,0.175,112.25,0.525,4,520.0,4,4,520.0,4
5,4,1.6,3.0,2,6,1,18,117.22222222222223,0.16666666666666666,133.33333333333331,0.6111111111111112,0,,0,0,,0
5,4,1.6,3.0,2,7,0,40,127.49999999999999,0.175,112.25,0.525,4,520.0,4,4,520.0,4
5,4,1.6,3.0,2,7,1,18,117.22222222222223,0.16666666666666666,133.33333333333331,0.6111111111111112,0,,0,0,,0
5,4,1.6,3.0,3,7,0,31,145.48387096774192,0.1935483870967742,120.32258064516128,0.5483870967741935,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.6,3.0,3,7,1,17,124.11764705882354,0.17647058823529413,129.41176470588235,0.5882352941176471,0,,0,0,,0
5,4,1.6,3.0,3,8,0,31,145.48387096774192,0.1935483870967742,120.32258064516128,0.5483870967741935,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.6,3.0,3,8,1,17,124.11764705882354,0.17647058823529413,129.41176470588235,0.5882352941176471,0,,0,0,,0
5,4,1.7,3.0,2,6,0,36,141.66666666666669,0.19444444444444445,120.0,0.5555555555555556,4,520.0,4,4,520.0,4
5,4,1.7,3.0,2,6,1,17,124.11764705882354,0.17647058823529413,141.1764705882353,0.6470588235294118,0,,0,0,,0
5,4,1.7,3.0,2,7,0,36,141.66666666666669,0.19444444444444445,120.0,0.5555555555555556,4,520.0,4,4,520.0,4
5,4,1.7,3.0,2,7,1,17,124.11764705882354,0.17647058823529413,141.1764705882353,0.6470588235294118,0,,0,0,,0
5,4,1.7,3.0,3,7,0,30,150.33333333333334,0.2,124.33333333333334,0.5666666666666667,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.7,3.0,3,7,1,16,131.875,0.1875,137.5,0.625,0,,0,0,,0
5,4,1.7,3.0,3,8,0,30,150.33333333333334,0.2,124.33333333333334,0.5666666666666667,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.7,3.0,3,8,1,16,131.875,0.1875,137.5,0.625,0,,0,0,,0
5,4,1.8,3.0,2,6,0,29,153.10344827586206,0.20689655172413793,118.96551724137932,0.5517241379310345,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.8,3.0,2,6,1,14,150.71428571428572,0.21428571428571427,136.42857142857144,0.6428571428571429,0,,0,0,,0
5,4,1.8,3.0,2,7,0,29,153.10344827586206,0.20689655172413793,118.96551724137932,0.5517241379310345,3,693.3333333333334,3,3,693.3333333333334,3
5,4,1.8,3.0,2,7,1,14,150.71428571428572,0.21428571428571427,136.42857142857144,0.6428571428571429,0,,0,0,,0
5,4,1.8,3.0,3,7,0,24,160.41666666666669,0.20833333333333334,127.49999999999999,0.5833333333333334,2,1040.0,2,2,1040.0,2
5,4,1.8,3.0,3,7,1,13,162.30769230769232,0.23076923076923078,131.53846153846155,0.6153846153846154,0,,0,0,,0
5,4,1.8,3.0,3,8,0,24,160.41666666666669,0.20833333333333334,127.49999999999999,0.5833333333333334,2,1040.0,2,2,1040.0,2
5,4,1.8,3.0,3,8,1,13,162.30769230769232,0.23076923076923078,131.53846153846155,0.6153846153846154,0,,0,0,,0
5,4,1.9,3.0,2,6,0,20,122.50000000000001,0.15,112.00000000000001,0.5,1,0.0,1,1,0.0,1
5,4,1.9,3.0,2,6,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,4,1.9,3.0,2,7,0,20,122.50000000000001,0.15,112.00000000000001,0.5,1,0.0,1,1,0.0,1
5,4,1.9,3.0,2,7,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,4,1.9,3.0,3,7,0,18,136.11111111111111,0.16666666666666666,124.44444444444444,0.5555555555555556,0,,0,0,,0
5,4,1.9,3.0,3,7,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,4,1.9,3.0,3,8,0,18,136.11111111111111,0.16666666666666666,124.44444444444444,0.5555555555555556,0,,0,0,,0
5,4,1.9,3.0,3,8,1,9,78.88888888888889,0.1111111111111111,121.1111111111111,0.5555555555555556,0,,0,0,,0
5,4,2.0,3.0,2,6,0,15,163.33333333333334,0.2,124.0,0.5333333333333333,1,0.0,1,1,0.0,1
5,4,2.0,3.0,2,6,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,4,2.0,3.0,2,7,0,15,163.33333333333334,0.2,124.0,0.5333333333333333,1,0.0,1,1,0.0,1
5,4,2.0,3.0,2,7,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,4,2.0,3.0,3,7,0,14,175.0,0.21428571428571427,132.85714285714286,0.5714285714285714,0,,0,0,,0
5,4,2.0,3.0,3,7,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,4,2.0,3.0,3,8,0,14,175.0,0.21428571428571427,132.85714285714286,0.5714285714285714,0,,0,0,,0
5,4,2.0,3.0,3,8,1,7,101.42857142857142,0.14285714285714285,128.57142857142858,0.5714285714285714,0,,0,0,,0
5,4,2.1,3.0,2,6,0,6,408.3333333333333,0.5,158.33333333333331,0.6666666666666666,0,,0,0,,0
